"","Identifier","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2104","TNK2",0.0960540775319068,7.73958408773498,0.365752253947869,0.723604235221564,0.823684478781201,-7.27617441256206
"2105","HIC2",-0.225598616238653,6.54593034679503,-0.363062337417062,0.725539506637178,0.825495068121635,-7.27724997795254
"2106","RAD51AP1",-0.231245602199058,9.32493218517205,-0.361576089244639,0.726609688487915,0.826320134818878,-7.27784095606123
"2107","REST",-0.123906343640137,8.21842549955473,-0.360841263709673,0.727139038341635,0.826529661522647,-7.27813227738019
"2108","DDX17",-0.161790777057038,6.9535246089971,-0.359845237950016,0.727856797210242,0.826953049961352,-7.2785262343465
"2109","PLEKHG1",0.204871920245159,8.69188050432782,0.356919301180347,0.729966931792921,0.828818573877552,-7.27967741995688
"2110","SLAIN1",0.0616461014707266,9.4330435546904,0.356604543122944,0.730194074927661,0.828818573877552,-7.27980071587703
"2111","FNIP1",-0.0901548598773969,7.06164665050584,-0.356129477893653,0.73053695593132,0.828818573877552,-7.27998660694251
"2112","MYEF2",0.0813204844686926,8.38056787815667,0.35534691269242,0.73110191620911,0.828993456813093,-7.28029229729947
"2113","SNW1",0.0507223766283591,11.1924328526444,0.354957139527169,0.73138337129272,0.828993456813093,-7.28044430944666
"2114","KIAA1958",-0.146815850686663,7.0066721519794,-0.353529281144205,0.732414793884156,0.829290024410783,-7.28099979367837
"2115","SMARCC2",0.0743637605351459,9.95760479882318,0.352890744364357,0.732876230957621,0.829290024410783,-7.28124750249074
"2116","CMIP",-0.178682263586334,6.8501018195762,-0.352489815798211,0.733166019648222,0.829290024410783,-7.28140281335097
"2117","TRIM11",0.147058684033276,7.87699245638065,0.352336578321034,0.733276790684101,0.829290024410783,-7.28146212889284
"2118","PJA2",0.163539455585719,8.23165758572004,0.352198908588632,0.733376313863064,0.829290024410783,-7.2815153970832
"2119","CEP57",-0.124623475945442,7.8268586611968,-0.350899231636415,0.734316128717547,0.829547773476044,-7.28201728167801
"2120","ZBTB7A",-0.134900705481815,8.72324343460202,-0.350575028143923,0.73455063861651,0.829547773476044,-7.28214219569273
"2121","STUB1",-0.175891064366562,9.64171691463768,-0.350185934451556,0.734832125119213,0.829547773476044,-7.28229196355914
"2122","ARAP1",-0.122307851505408,5.92760822619597,-0.349968121798125,0.73498971829485,0.829547773476044,-7.28237573233346
"2123","TELO2",-0.0810072841945537,10.4533709942939,-0.349030239742016,0.735668451896032,0.829922723641543,-7.28273585506664
"2124","TBL3",-0.245333419289991,5.54598773144216,-0.348144820207403,0.73630944400355,0.830254763836395,-7.28307497218544
"2125","GAB1",-0.127316995193134,7.62916040266069,-0.345878326208736,0.737951245786794,0.831199463417285,-7.28393923023927
