"Gene"	"Gr1_F2..126..Sample..1"	"Gr1_F1..126..Sample..1"	"Gr1_F2..128C..Sample..4"	"Gr2_F2..128N..Control..781"	"Gr1_F1..128C..Sample..4"	"Gr2_F1..128N..Control..781"	"Gr1_F3..126..Sample..1"	"Gr2_F3..128N..Control..781"	"Gr1_F3..128C..Sample..4"
"SLC2A1"	8.94602898951548	8.97498811199193	8.49944729748518	7.97727992349992	8.57364718749332	8.79960542245267	8.74550626586916	8.54070926267143	8.26397335480341
"RYBP"	5.04875931191986	5.55765515472542	9.27821712147131	9.02928722696825	9.73572524507657	9.37242979233409	6.45121111183233	9.21626083716506	10.0895828931247
"PSD4"	8.75855636218021	9.7007864781574	8.71390197794766	9.4722846750957	9.77280941016073	9.55170826162069	7.86851392389546	9.62058641045188	7.88447581908648
"CREB1"	10.1615098321741	10.1748008764933	9.78365308639007	9.47634118006233	9.75872290706246	9.76055363297574	10.5131353971177	9.97053734006191	10.1190708056529
"HNRNPA2B1"	8.43962313755712	8.85299758761332	8.12360412414095	6.95535930524299	8.51135734069712	7.08108392868763	7.67877617412388	7.68720069465189	7.31560245663795
"FARP2"	9.40981519582048	9.35579154675365	9.83541884047548	8.92481250360578	9.7075316929376	9.06339508128851	9.14720492494223	9.02624677264819	9.65284497300198
"POLD3"	7.37851162325373	6.7279204545632	10.1549446556985	9.10800164646591	9.75120928822302	9.61305273776647	5.18982455888002	9.54457811733884	9.45553271778242
"RPS6KB1"	9.40726776424473	8.62241793925047	9.23840473932508	9.14567745519564	8.52864945231825	9.60121365573391	8.43295940727611	9.41426240607356	8.12308675098106
"SCAMP3"	8.76752238622854	9.51175265376738	8.57326847767598	8.60177078840771	9.30309576199304	8.88691589584725	9.14669594803066	9.20481564811232	8.86573327085176
"CEP170"	10.075077973685	10.0450770519349	10.0733382549517	9.47370574961942	10.0874628412503	9.46025109894385	10.0574502721839	9.30765620530649	10.0646080530418
"SLC9A3R1"	9.31786479839195	9.17267752078386	9.12928301694497	8.98584193700334	8.8589134706793	8.91498301655724	9.19697089788995	9.578750063856	8.88965605819216
"CALU"	8.56871618873173	9.21480479494805	8.96549571679616	5.96809075204526	9.57194220989773	6.89360490485829	8.38024459047818	7.92362461136832	8.90749159334305
"NCOA2"	9.74466568142489	9.8972404255748	9.89935692292311	9.61415768679232	10.0299773465896	9.81185631429254	9.72041528490633	9.60806996772166	9.83951875263065
"NCAPD3"	10.6916562919249	10.6309951154754	9.55956828992275	9.63753055152531	9.43316811541982	9.56643464628328	10.6033481635975	9.75421943313514	9.39703281709685
"NKRF"	7.02458563827827	8.10013667128545	7.94895120044142	7.90508609876177	8.79668859446415	8.34872815423108	8.61618123133188	7.44045394382303	9.27449463583016
"RRP9"	8.69313843834293	7.75221336786514	9.72417275014144	9.98598420760558	9.46597446450407	10.0605608415577	7.66959375118833	9.762880292917	9.25361115194717
"DDX51"	6.35755200461808	6.17192735435346	9.73148874987014	9.66088727030257	9.63934070865223	9.64907650318607	6.47248777146274	9.83510297949099	9.68229237143083
"NFATC2"	10.4014128787142	10.2494690444768	10.4247961491385	9.59563046362301	10.2329005465425	9.87667041659768	9.77478705960117	9.48482289426215	9.78773934936344
"BRCA1"	8.71115071124326	8.80025280637239	9.46862404291802	9.15000109275433	9.42290574261218	8.92481250360578	8.62021982550749	9.46903123881146	9.31083995984138
"MPHOSPH10"	8.8648051942415	9.2350568627071	8.57364718749332	8.5480512380126	8.90177198109894	8.52160043972373	9.62314990022045	9.50143914515887	9.3741700760685
"IFI16"	9.24626555896271	9.13237119873254	9.62314990022045	9.63226821549951	9.33315535031062	9.44749654666539	9.38002808338077	9.24460168773681	9.64078720085601
"MAF1"	4.49185309632967	7.83605035505807	8.42374622911477	9.0679720778857	10.0990847608919	8.52316986608561	6.48220292629596	9.64006413604154	9.48884434645734
"ZNF148"	8.49185309632967	8.52512925120397	8.38801728534514	8.47329987114132	8.11322124347957	8.32777717058405	8.69835740595729	8.34251918966061	8.05907401466356
"ZFR"	7.20163386116965	7.18487534290828	9.15759957436899	7.73267622307331	9.48944659862258	9.61636504926433	8.11217883372259	9.70856662486211	10.0772162900241
"EHBP1L1"	9.35755200461808	9.61526179019382	8.7128708676899	8.63263175211247	9.04657836662033	7.6387978999517	9.94397991434374	9.3371758685863	9.33829069364826
"SEMA4A"	5.86789646399265	5.49825086752783	8.60733031374961	7.92718535782637	8.48139582415413	7.71630503984442	5.82781902461732	8.7983097824546	8.80767691626514
"WEE1"	8.43629511983936	8.3671963100259	9.73927431215765	9.90704086851537	9.87498134765377	9.41023933077602	8.54689445988764	9.8999610665839	10.0644733287534
"XRCC6"	9.99350454301801	10.2338593071964	9.48522554429013	8.4655664048094	9.68194113709169	8.76553474636298	10.2499430305315	8.3371758685863	9.77280941016073
"CCDC18"	9.94953493301701	9.77873424411784	9.57118379482394	9.14108531856233	9.39081383218837	9.29324171895624	9.98128185405741	9.55324529204002	9.48562808197156
"RBM26"	8.82877119385718	8.09908476089186	9.70684132563605	9.01122725542325	8.84737060090548	8.98840066372944	9.12075627297847	8.98697970917658	9.97541810405936
"ANKRD28"	10.4669941090733	9.67366241747894	9.87005641847295	8.11634396123747	9.22448410023199	8.24269776790801	10.0001408813087	8.194264382992	9.46862404291802
"EMD"	7.876516946565	8.64565843240871	8.01346225980656	8.80509894811724	8.74852832105729	8.86789646399265	8.63154086734149	8.45079885435249	8.37155886261196
"PACSIN1"	10.1327567570728	9.4846215270986	10.127091548383	9.64042571374791	9.5618607083726	9.72024425828757	9.52806334829195	9.50898318485542	9.55956828992275
"TSNAX"	8.32192809488736	8.46311561989236	8.14261765544658	9.49265437101891	8.16942397867607	9.18015780909854	9.17642251304224	9.15050890516397	8.92481250360578
"AKAP11"	9.79733728828842	9.88782986169403	9.21771541135067	8.20408201217437	9.34229694595057	8.74651432113846	9.36128586004707	8.70839418775667	8.69348695749932
"BRIP1"	7.60436789989375	8.24031432933371	7.55612281784117	8.77016832010343	8.37721053038855	8.4655664048094	8.26538063344618	8.83447104998422	8.25029841790633
"WRN"	9.43483669451678	8.99095486039699	9.58665216912537	9.2747275727873	9.07734982962161	9.86774205771639	8.80992886572143	8.98042523154384	8.99123838108984
"GCSAM"	8.31605520889049	8.12256919221645	8.22351908679073	7.75622271284729	8.194264382992	7.90327934205614	6.94485844580754	8.2350568627071	7.54070926267143
"RIOK1"	9.59507095419544	9.95608570123079	10.5576551547254	9.40981519582048	10.7351328841399	9.5274770060604	9.09987376558251	9.66977088852552	9.97799536861296
"ATRIP"	10.4054606081528	9.90448409790142	10.0967151544885	9.91617804254471	9.679304150357	9.56147889150101	10.0422065601207	9.76520320665317	9.75855636218021
"SLC1A5"	8.61728378777904	8.39531991094028	9.46291119976579	9.40514146313634	9.31763872379447	9.7262181593322	8.80219321694183	9.09513325187293	9.52982094652869
"DOT1L"	9.50620838930674	9.13724734066467	9.03507399737762	9.15355203170811	8.75455350631966	9.42101285577923	9.67842408259294	8.99943633715208	9.20285845596425
"TAF4B"	10.1324997296285	10.803969636873	9.62223489096742	8.9413411054853	10.3186557806155	9.28540221886225	10.3545799846372	9.28863540903768	9.94060724563892
"ANLN"	7.70043971814109	7.76354436429392	8.78724960846791	8.13031314554346	9.00056344271011	8.38844787631711	7.4254257345907	7.83415498140132	8.52120781622399
"NR2C2"	10.0773498296216	10.4819003159035	9.50143914515887	9.34251918966061	9.87405920314115	8.90026304356897	10.0520245604828	9.01820017881323	9.38909352190447
"DSN1"	11.0425485849773	10.1897010351811	11.035692634039	8.92570278135133	10.0060455077265	8.90267658665114	10.7590559391602	9.39767463294827	10.5810122282409
"SLC12A2"	10.8811139606751	10.4737057496194	9.73690923779045	9.96938652134228	9.26209484537018	9.78332568481352	10.4479097487421	9.35226417325832	9.25644459647344
"NEK1"	9.68667560090965	10.1188113281269	9.52022578974751	9.54631572281727	9.95695689391481	9.45265308600623	9.49825086752783	9.55113145277411	9.23266075679028
"NONO"	10.072534599723	9.93590168226759	9.48179943166575	9.36084708417966	9.39059890555246	9.49225378930292	10.1285099375083	9.43462822763673	9.36741475124683
"ELL"	10.3452943512152	10.2255689693451	9.87452034907472	9.60399717008549	9.77330407673197	9.44418666269936	9.67383905599044	9.67771964164101	9.23146120983426
"EHMT2"	9.01931272565139	8.05148086534133	9.27891401949994	8.54341854992942	8.13493964349298	7.47654370621426	9.85455675240453	8.37721053038855	10.078817949962
"DMAP1"	9.74685018309805	9.49984588708321	9.39895740870636	9.54612275885779	9.06474276475026	9.43629511983936	9.78757612086964	9.53546979681393	9.42836017270429
"NCOR1"	7.78920757534734	7.22207035524718	9.42877889133759	9.21310421964191	8.7488637145357	8.64709860726341	7.32822611878773	9.32665418847637	9.27379559921426
"USP10"	9.7719845887782	9.88187870760045	9.05528243550119	8.92925840863697	9.18090370917938	9.10564665267773	9.83794324189103	8.95011842950258	8.96866679319521
"VGLL4"	9.30514974563003	9.95390541512611	9.69974594797101	9.66782118057477	10.2570341976263	9.77561028075954	9.93693233652239	9.59227014756759	10.3406290259518
"PRKAR1A"	9.22303633790187	8.75855636218021	9.49425558654498	8.467605550083	8.90177198109894	8.95361446119936	7.84235034341381	9.4594316186373	8.58345891013077
"TRIT1"	8.71183901995903	7.19967234483636	8.9179687275585	7.07895134139482	7.46270675067016	8.41362792902417	8.03066713624694	8.52160043972373	8.39746072605472
"DDI2"	10.3072008091408	9.90282729911311	9.5467015733253	9.62205181945638	9.22761594341422	9.90493562209505	9.93413313158226	9.4966540825935	9.24840200614344
"SRCAP"	9.46821673206244	9.82702506992176	9.39296133934419	9.82559484946338	9.74247786700368	9.57156305219755	9.63044915708062	9.46597446450407	9.56852619794448
"ALDOA"	9.75405236752892	9.35491051158679	9.92273304987684	9.61378946447258	9.625160880138	9.886611111851	10.0906417519178	9.83035674741922	10.3416300093299
"SNTB2"	9.80703285596834	10.0902447709364	9.21771541135067	9.54283841653608	9.41721961509909	9.55822936171445	10.2264121927888	9.36850646150769	9.73114929221189
"PFDN5"	8.97670731184688	9.063664718714	8.76121877592938	7.74011804283313	8.93634348139549	9.28424574982967	9.28239346898991	8.70839418775667	9.13673483798046
"MBD3"	7.66604642940879	7.55918586578773	9.48421870843316	9.94953493301701	9.49645436015379	8.60622012128167	8.78463484555752	9.69661984698429	10.4767462039395
"CCNT1"	8.53216108498321	5.70873904135958	7.6242471458362	4.67807190511264	4.82273014794452	7.71836162613835	5.80477637795583	7.83162393682075	4.81762325751143
"UTP3"	7.45203527354619	8.38629363515099	8.53410830493179	9.78070379396761	9.49325503512067	9.92451562222992	7.87835751033694	9.58927661508981	8.85549144310187
"DDX20"	9.45327063401062	9.28540221886225	9.85549144310187	7.22110372536788	9.63408498320074	8.73335434061383	8.75522142070237	9.02014657311178	9.10013667128545
"GTF3C3"	7.21042783040149	8.22833771198138	9.19327893552139	9.43504513127809	10.0274913694537	9.19105921453166	6.41953889151378	9.36303963025651	8.29553937040683
"MAP4K4"	10.3597495603223	10.3954270271775	10.1636496760158	9.73961186364278	10.2902492909936	7.13852780142227	10.2107930850659	9.4858293087019	10.0245856382783
"KPNA3"	6.09169983413681	7.14974711950468	8.0639343057541	7.29094040240368	8.58157721553652	8.49024921062709	6.54225804976692	9.20945336562895	8.12463831417871
"TNKS1BP1"	9.12437983616298	8.77939105953591	9.57761765010799	8.79733728828842	9.36894291440495	8.99830835035429	8.72212443691394	9.2644426002266	9.231701199029
"PNPT1"	7.97096866052181	7.81121411751324	8.44749654666539	8.4898479604393	8.17492568250068	8.51293794347466	8.53216108498321	8.73910550679375	9.11139653182856
"JADE1"	9.22809716257842	9.76188361236552	9.26889283604316	9.22689381357139	9.74096128035838	9.47208155013361	7.6646250548693	9.56795607541547	7.74752167254042
"KAT7"	8.34739990950854	8.26115467261557	9.08640164588003	8.98612646417927	8.90448409790142	9.36303963025651	8.97039353791468	9.51115964353465	9.60492381604251
"GIT2"	9.98484564975552	9.80364681408332	9.58965114651479	9.07841770164733	9.52806334829195	8.99067128397527	9.20628180173535	8.69278983497265	8.74651432113846
"VRK3"	10.7946595442564	10.9135626363209	10.5676709296411	9.94441924694853	10.684047261613	10.3078838494949	10.5395465802384	9.75204606977939	10.2635039567056
"SLC43A1"	8.22062016744785	9.13237119873254	8.58383495471543	7.87221314397577	9.27309622372628	8.25077213159993	8.38887833881199	8.9646296667206	8.41193462479118
"SAMD1"	9.59656249740495	10.5097750043269	9.29232163280204	8.886611111851	10.1565887527891	9.87835751033693	9.80703285596834	9.61673261488183	9.53993424517179
"DENR"	6.61911951145322	7.01457846492289	8.61470984411521	9.04903169841002	9.02707662314038	8.96981818594658	7.01346225980656	8.89935692292311	8.82464058085342
"CTDP1"	8.28725064325462	7.68650052718322	7.75755668893945	8.39317591434881	7.38111029409905	8.83067364913184	8.09434164963584	8.7323370447384	7.65248649491816
"MGA"	9.89663514130291	9.64907650318607	9.11478344724985	8.75555526197214	8.78299820892041	8.5372184005386	9.86805085374516	9.16062779666161	9.03864468659333
"SETDB1"	10.2699448316634	9.81201681883083	9.41447383643093	8.97269265400426	8.84643063233652	9.11426290059405	9.90071589056434	9.53216108498321	9.01122725542325
"TIMELESS"	7.35226417325832	8.18090370917938	8.60733031374961	8.68894962811967	9.20774646687728	8.93722667397948	8.45162325154114	9.22182875848853	9.38801728534514
"ITPR3"	10.1827667739309	10.129411823252	9.23266075679028	9.49325503512067	9.20872208486265	9.52179671141179	10.1612578770494	9.39339045744399	9.16390121381454
"CTTNBP2NL"	8.2803068064537	8.335836940378	8.43128865429159	8.63843591399047	8.38672474079917	9.16515824538391	8.08214904135387	9.16515824538391	8.18090370917938
"XAB2"	8.39574832817903	8.59021276140836	7.72041528490633	8.00506308001346	7.91767043436176	8.42500604148493	8.10590850857116	8.43337679337504	7.60288440871842
"NUP205"	10.0201465731118	10.2190474839219	9.71201104583903	8.83383884355829	9.973553878808	8.95303237725324	9.75254790584714	9.37373520190066	9.45799640708054
"INTS9"	5.18189764310839	5.83035674741922	7.61323695471633	9.319672120947	6.7279204545632	9.16616308264611	6.74281466986289	9.56472111848461	7.4093909361377
"SRSF10"	9.76636326246046	9.68615031598089	9.64367584162262	9.67277890037074	9.5913353357414	9.51569983828404	10.1285099375083	9.11165734626313	10.0820159452662
"EZH2"	10.2472154816577	10.2185632361903	9.5725107596749	9.38284014447524	9.63172273876195	8.40981519582048	10.0694497674278	9.66159997627773	9.42752237068255
"SH3BP1"	9.66053078523999	10.3704694605811	9.13750352374993	9.42206476617281	9.78135971352466	9.8349450230622	9.75622271284729	9.33404976759958	9.09934781040319
"PWP1"	6.10433665981474	6.27984269352035	10.1344263202209	10.0454866563595	10.3278894207332	10.3253054550897	6.96347412397489	9.62607403609031	10.4639330108722
"TOMM70"	9.36128586004707	9.31129420891343	9.98669535024378	10.129411823252	9.75872290706246	10.0710600680778	9.40726776424473	9.42773186680445	9.59469782732387
"XRCC4"	7.62497817956904	7.59842476052772	7.96751448080097	7.54843662469604	7.90929308582382	7.95535930524299	7.36981542428391	7.74550626586916	7.86913111964429
"RABEP1"	8.54920708935568	9.07307041961431	9.02762959173316	8.94016675048282	9.35358794919542	9.53974042572622	8.89360490485829	9.74096128035838	9.05880351779563
"UBA1"	10.3827320895719	10.3873711578248	9.30628958533607	9.12437983616298	9.24483950114555	9.30035256032822	10.3513809806743	9.14414836650889	9.19229281447077
"ABI1"	11.2192290349246	11.1817734388088	10.4178525148859	9.05175273852425	10.3737352019007	9.22303633790187	11.519734525725	8.98185265328974	10.7931155552743
"RPP30"	7.93899143877554	7.87897051015108	9.70043971814109	9.27449463583016	9.43462822763673	9.46291119976579	8.01792190799726	9.04821438460804	9.60418254689794
"NKAP"	9.9261477142896	9.12127448240965	8.71149490665009	8.42164409404827	7.90628934740607	7.41869594960205	9.60547951806167	8.71801906528173	8.30833903013941
"DYNC1LI1"	9.22134544356244	9.19574129324645	9.12593001006667	9.2777523356938	9.14185169044802	9.51491126486135	9.26655231794239	9.34806418472904	9.15025502130218
"GPSM3"	7.08746284125034	6.14363830992204	9.34407393775754	9.19795382761006	8.65463602852797	9.3780780559955	5.88508622529017	9.59208323365389	8.20212382383046
"MARS1"	10.3101583179478	10.2613897732501	9.12127448240965	8.63226821549951	8.95390541512611	8.59469782732387	9.84987419379562	9.07815080773465	8.60362634498619
"PAPOLA"	9.47045552004783	9.66284636515948	8.675604252639	8.9957671508778	8.87067295482459	9.16289479937478	9.99123838108984	9.55093913189921	9.03919323984743
"HSH2D"	7.90508609876177	8.84297883178833	8.39446269461032	7.50700173276412	9.25691629667084	8.53566419081016	8.83352263642477	8.15532422905059	9.2881739681123
"RIPK1"	9.44687652156844	9.4446008137115	8.85330955540367	8.73369327989434	8.91707366287822	9.07975143109509	9.28216176658182	9.19893608810138	8.6667565918848
"GPATCH4"	9.79733728828842	8.07253459972295	9.84846645742676	9.34229694595057	8.1261882105221	9.27076252046605	7.76884595975339	9.94192792470872	7.99830835035429
"SEPTIN1"	8.44666978730701	8.34163000932991	8.31061278165953	8.148222340387	8.14261765544658	7.41278152533848	9.07253459972295	8.13852780142227	8.90237511448603
"MKNK2"	8.35799178363106	10.3410739931975	7.72314895704758	9.92154344350897	9.59730769114099	9.37373520190066	11.1247029264474	9.45984141697577	10.3878019416563
"TMEM160"	5.78659636189081	5.60584986719498	6.12308675098106	7.04875931191986	5.83289001416474	7.38715571766298	6.03342300153745	7.35491051158679	6.31650781910311
