Gene	norm_19-A	norm_19-C	norm_1-1ug-B	norm_19-B	norm_1-B	norm_1-C	norm_1-1ug-C	norm_1-1ug-A	norm_1-A
SLC35F6	4.584962501	4.472487771	4.911691582	4.329123596	4.781359714	4.817623258	4.683696454	4.935459748	4.64385619
MRPS18C	5.738767837	5.867896464	6.059614856	5.840463234	5.94016675	7.672425342	6.157852169	5.865423978	6.157852169
GPRIN3	3.817623258	3.185866545	3.827819025	3.572889668	3.867896464	4.517275693	4.061776198	3.584962501	3.459431619
DSP	11.07079181	11.31684718	11.93332182	11.38316426	10.94471206	13.93856883	11.75697323	10.9076418	11.62616532
SAMM50	8.764871591	8.724513853	8.84862294	9.321928095	8.842350343	9.068778278	9.434628228	8.647458426	9.299208018
SDF2L1	8.144658243	7.918863237	8.154818109	8.62935662	8.033423002	8.459431619	8.741466986	7.876516947	8.45532722
PIP4K2A	8.768184325	8.810571635	8.857980995	8.97441459	8.857980995	9.199672345	9.167418146	8.857980995	9.118941073
SSR4	8.781359714	8.366322214	9.016808288	9.162391329	8.495855027	9.09011242	9.292321633	8.751544059	9.167418146
UROD	5.977279923	6.133399125	6.195741293	5.95419631	6.187846909	6.605849867	6.21916852	6.048759312	6.283551423
IRAK4	6.5360529	6.768184325	6.857980995	6.532940288	6.845490051	6.768184325	6.613236955	6.930737338	6.95419631
ATP11B	5.482202926	5.885086225	5.64096791	5.587964989	5.663913842	6.037821465	5.850499414	5.909293086	5.894817763
NDEL1	3.432959407	4.112700133	3.944858446	3.523561956	3.847996907	3.776103988	3.807354922	3.232660757	3.807354922
WDR91	4.602884409	4.733354341	4.638073837	4.392317423	4.892391026	5.008988783	4.887525271	4.930737338	4.385431037
KIAA1143	4.270528942	4.711494907	4.584962501	4.666756592	4.935459748	0	4.683696454	4.738767837	4.986410935
KIAA2013	6.518849829	6.496654083	6.58345891	6.503030646	6.368069877	8.417852515	6.61176256	6.429615964	6.807354922
TMX4	4.5360529	4.10433666	4.255500733	3.733354341	4.399171094	3.925999419	4.343407822	4.285402219	4.472487771
DTL	5.50779464	5.357552005	5.303780748	5.392317423	5.727920455	3.817623258	5.475733431	5.40599236	5.692092375
SERPINB5	2.584962501	2.169925001	6.263034406	3.03562391	2.584962501	4.364572432	3.378511623	2.906890596	2.867896464
CALM1	9.37721053	8.603626345	8.84862294	9.531381461	8.804131021	10.33427329	10.66266838	9.129283017	9.677719642
NUCKS1	8.77478706	8.700439718	9.011227255	8.714245518	9.011227255	8.6794801	9.105908509	9.055282436	9.177419538
UBQLN4	5.157852169	5.236492618	5.442943496	5.371558863	5.638073837	4.694880193	5.529820947	5.526694846	5.529820947
SRCAP	4.99095486	5.03562391	5.429615964	5.205548911	5.469234794	5.213347282	5.361066489	4.99095486	5.329123596
HAGH	5.554588852	5.686500527	5.799605422	5.581953751	5.581953751	6.002252452	6.283551423	5.5360529	5.87282876
UQCR10	5.100136671	4.285402219	5.129283017	5.741466986	4.765534746	5.566815154	4.944858446	5.240314329	5.388878339
MIOS	3.963474124	3.827819025	4.498250868	4.770829046	4.09592442	4.247927513	4.781359714	4.452858965	4.911691582
ACBD7	6.033423002	6.209453366	6.048759312	6.28169825	6.141596278	6.501439145	6.714245518	6.135452784	6.562242424
ITGB1BP1	4.655351829	4.852997588	4.887525271	4.638073837	4.958842675	4.949534933	4.802193217	4.760220946	4.224966365
TBC1D7	4.193771743	4.498250868	4.070389328	4.053111336	4.472487771	4.700439718	4.314696526	4.385431037	3.95419631
LIAS	5.339850003	5.439623138	5.675251386	5.255500733	5.711494907	5.008988783	5.875288598	5.911691582	5.635173947
GAPVD1	7.906890596	7.894817763	7.965784285	8.082149041	7.857980995	8.194756854	8.199672345	7.994353437	8.22881869
WDR82	8.266786541	8.312882955	8.348728154	8.651051691	8.344295908	8.599912842	8.810571635	8.422064766	8.721099189
RNF2	5.205548911	5.116863758	5.074676686	4.517275693	5.485426827	5.395748328	4.972692654	5.289096702	5.004501392
WDR11	7.539158811	7.426264755	7.686500527	7.584962501	7.569855608	7.845490051	7.707359132	7.700439718	7.820178962
SMPD2	3.137503524	3.10433666	3.307428525	3.10433666	3.232660757	0	3.277984747	3.307428525	3.485426827
WASHC3	5.749534268	5.733354341	5.733354341	5.817623258	6.085339669	5.9795681	6.085339669	5.692092375	6.03562391
F13A1	4.224966365	3.655351829	3.981852653	3.700439718	3.972692654	4.364572432	3.87774425	4.626439137	3.548436625
FAM96A	2.722466024	3.070389328	2.459431619	2.655351829	3.017921908	0	3.137503524	2.350497247	2.944858446
DCAF5	4.300123725	4.385431037	4.343407822	4.224966365	4.590961241	4.465974465	4.217230716	4.201633861	4.572889668
PPP6C	9.312882955	9.375039431	9.290018847	9.908392621	9.357552005	9.656424863	9.754887502	9.390168956	9.921840937
MRPL12	5.141596278	5.378511623	5.381975479	4.902073579	5.409390936	5.683696454	5.145677455	5.311067102	5.339850003
NTMT1	6.30560579	6.244125943	6.221103725	6.548436625	6.309248961	7.076815597	6.617651119	6.309248961	6.58345891
NDUFS7	6.62497818	6.199672345	6.832890014	6.768184325	6.54225805	6.906890596	7.17990909	6.781359714	7.044394119
GIT1	6.116863758	6.112700133	6.215290306	6.020146573	6.199672345	6.394033895	6.074676686	6.033423002	6.44625623
LENG1	7.6794801	8.016808288	7.936637939	7.761551232	8.038918989	8.113742166	8.027905997	7.857980995	7.930737338
ELOF1	5.83541884	6.123086751	6.114783447	5.956521363	6.23457796	6.518849829	6.161887682	5.914086097	5.911691582
CASP6	8.164906927	8.262094845	8.285402219	8.321928095	8.370687407	8.54303182	8.647458426	8.383704292	8.62935662
ARFIP2	6.311067102	6.040015679	6.139551352	6.081083929	6.359310317	6.383704292	6.03562391	6.059614856	6.061776198
PATZ1	5.116863758	5.145677455	4.738767837	4.602884409	5.392317423	5.392317423	5.031218731	4.760220946	5.141596278
ZNF384	5.754887502	6.238404739	6.199672345	5.82527683	6.159871337	6.098032083	6.159871337	5.965784285	5.956521363
ALG8	6.686500527	6.447909749	6.87036472	6.238404739	6.714245518	6.820178962	6.456149035	6.820178962	6.21916852
RNF122	3.169925001	3.632268215	3.678071905	3.307428525	3.817623258	0	3.963474124	3.678071905	3.321928095
TPI1	11.49735289	11.51717725	11.64430696	11.50729912	11.78586111	11.45686774	11.67991988	11.69740201	11.77355135
CSNK2B	8.689997971	8.682994584	8.654636029	9.038918989	8.791162889	9.430452552	9.159871337	8.596189756	8.960001932
LDHAL6A	6.807354922	6.87036472	7.108524457	6.845490051	6.988684687	7.62935662	6.714245518	7	7.118941073
TIMM13	6.321928095	6.741466986	6.526694846	6.521992956	6.543805176	6.988684687	6.930737338	6.562242424	6.781359714
FAM136A	5.906890596	5.904484098	6.285402219	5.99095486	6.173926932	4.977279923	6.181897643	6.102238194	6.277984747
UBL4A	5.581953751	5.412781525	5.422905743	5.694880193	5.752213368	6.217230716	6.020146573	5.303780748	5.850499414
SCO1	5.683696454	6.264911693	6.361066489	5.830356747	6.341630009	5.686500527	6.289096702	6.100136671	6.089582893
SIKE1	4.277984747	4.638073837	4.770829046	3.897240426	4.5360529	4.566815154	4.399171094	3.786596362	4.399171094
S100A14	0	0	3.217230716	2.744161096	2.263034406	4.590961241	3.03562391	2.510961919	2.981852653
AKT1S1	3.169925001	3.419538892	3.307428525	3.247927513	3.797012978	3.485426827	3.572889668	3.232660757	2.963474124
PIK3CB	4.285402219	3.744161096	3.981852653	3.40599236	4.03562391	0	3.62058641	3.827819025	3.972692654
CRACR2A	5.339850003	5.197708158	5.292781749	5.100136671	5.459431619	5.968090752	5.318316841	5.165911939	5.22881869
PIKFYVE	5.429615964	5.429615964	5.632268215	5.364572432	5.822730148	5.692092375	5.557655155	5.587964989	5.255500733
RNF169	4.590961241	3.897240426	4.061776198	3.817623258	3.99095486	4.153805336	4.733354341	4.129283017	4.357552005
SMG6	5.121015401	5.053111336	5.083213368	4.882643049	5.318316841	5.703211467	5.232660757	5	5.040015679
C14orf159	4	4.017921908	4.232660757	4.632268215	4.232660757	5.074676686	4.887525271	3.655351829	4.263034406
ITGA11	3.776103988	4.10433666	4.285402219	3.744161096	3.817623258	4.812498225	3.925999419	3.916476644	4.03562391
PLEKHA2	8.864186145	8.97441459	9.033423002	8.794415866	9.124121312	8.791162889	8.891783703	9.278449458	9.136991112
TK1	7.54689446	7.459431619	7.276124405	7.442943496	7.761551232	7.491853096	7.499845887	7.607330314	7.721099189
UBE2I	7.118941073	7	7.055282436	7.442943496	7.169925001	7.375039431	7.87036472	6.95419631	7.375039431
RNMT	8.515699838	8.312882955	8.707359132	8.784634846	8.614709844	8.842350343	8.820178962	8.62935662	8.77148947
YIPF3	5.266786541	5.061776198	5.221103725	5.409390936	5.51412226	5.786596362	5.578938713	5.587964989	5.185866545
HAUS8	6.118941073	6.017921908	6.145677455	6.161887682	6.378511623	6.700439718	6.053111336	6.022367813	5.770829046
MTR	6.22881869	5.984133595	6.421223299	6.12722055	6.381975479	6.598424761	6.521992956	6.38024459	6.053111336
LPIN1	2.722466024	0	1.807354922	2.03562391	2.678071905	0	1.887525271	0	2.459431619
ACOT2	5.551516018	5.697662633	5.697662633	5.593951284	5.845490051	6.385431037	5.845490051	5.697662633	5.593951284
NEURL4	4.465974465	4.439623138	4.378511623	4.169925001	4.683696454	4.925999419	4.185866545	4.452858965	4.459431619
EML2	6.988684687	7.199672345	7.129283017	6.988684687	7.247927513	7.491853096	7.159871337	7.189824559	7.139551352
GNS	4.336283388	4	4.292781749	3.972692654	4.240314329	4.817623258	4.399171094	4.498250868	4.217230716
PUS7L	4.510961919	4.683696454	4.504620392	4.754887502	5.09592442	4.201633861	4.862947248	4.87774425	4.94016675
F11R	7.033423002	6.988684687	7.330916878	7.033423002	7.294620749	7.139551352	7.392317423	7.044394119	7.375039431
ANKFY1	5.314696526	5.311067102	5.364572432	5.008988783	5.520422249	5.692092375	5.736063628	5.432959407	5.566815154
CACTIN	7.366322214	7.584962501	7.46760555	7.199672345	7.651051691	7.614709844	7.50779464	7.539158811	7.54689446
RAB23	6.191799501	6.459431619	6.571373436	6.251719093	6.504620392	6.794415866	6.754887502	6.581953751	6.431288654
ZMYM6	3.807354922	3.419538892	3.485426827	3.292781749	3.722466024	0	3.498250868	3.584962501	3.584962501
TRIM13	4.209453366	3.87774425	4.968090752	3.765534746	4.121015401	4.307428525	4.240314329	4.112700133	4.087462841
CNN2	8.939579214	8.558420713	8.918863237	9.471675214	8.686500527	9.194756854	9.299208018	8.962896005	9.405141463
PALD1	7.46760555	7.303780748	7.366322214	7.294620749	7.592457037	7.554588852	7.442943496	7.562242424	7.459431619
CARM1	8.366322214	8.383704292	8.417852515	8.64385619	8.405141463	8.632995197	8.636624621	8.50779464	8.64385619
PRKAR1B	6.416164165	6.686500527	6.264911693	6.424586226	6.672425342	6.686500527	6.361066489	6.432959407	6.397460726
TTC5	6.610286657	6.630813152	6.566815154	6.454504938	6.87036472	6.857980995	6.672425342	6.727920455	6.768184325
TDRKH	6.383704292	6.574404309	6.599912842	6.437960088	6.474111514	6.686500527	6.568336182	6.268658955	6.686500527
POU2AF1	6.672425342	6.46760555	6.584962501	6.506208389	6.918863237	6.395748328	6.599912842	7.076815597	6.754887502
ALCAM	6.918863237	6.820178962	7.011227255	6.882643049	7.14974712	7.129283017	7.033423002	6.845490051	6.894817763
S100A11	5.789207575	5.921245889	8.592457037	6.283551423	6.044394119	9.005624549	6.327328083	5.773468928	6.167919866
HOMER1	5.923624611	5.827819025	5.832890014	5.426264755	6.106432078	6.068240861	6.074676686	5.9795681	5.82527683
SPR	5.339850003	5.652486495	5.28169825	5.318316841	5.590961241	5.402585758	5.325530332	5.689299161	5.623515741
CCNYL1	6.046578367	5.977279923	6.185866545	6.28169825	5.87036472	6.930737338	6.525129251	6.100136671	6.289096702
ACTR10	5.64385619	5.822730148	5.87036472	5.439623138	5.778734244	5.8899602	5.809928866	5.875288598	5.951867504
USP28	4.40599236	3.364572432	3.87774425	3.867896464	3.916476644	4.10433666	3.935459748	4.008988783	4.177917792
VTI1B	5.680886921	5.557655155	5.663913842	5.318316841	5.791814071	6.345183447	5.87282876	5.822730148	5.802193217
NKTR	6.635173947	6.589463893	6.633721813	6.590961241	6.832890014	7.247927513	6.965784285	6.551516018	6.741466986
RCN1	5.456149035	5.318316841	5.336283388	5.392317423	5.569855608	5.794415866	5.762880293	5.368069877	5.638073837
C9orf142	5.9795681	5.995484519	6.081083929	5.799605422	6.22881869	6.521992956	6.110613806	5.815063017	5.860466259
CRTAP	3.153805336	3.321928095	2.847996907	2.981852653	3.378511623	4.364572432	3.419538892	3.169925001	3.307428525
ARNT	4.827819025	4.822730148	4.867896464	4.968090752	4.727920455	5.478971805	4.911691582	4.5360529	5.070389328
MTHFD2	9.491853096	9.35974956	9.710806434	9.727920455	9.497851837	9.960001932	9.876516947	9.605479518	9.726218159
PRDX3	9.35974956	9.187352073	9.461479447	9.627533884	9.445014846	9.596189756	9.721099189	9.438791853	9.596189756
PGK2	5.54225805	5.339850003	5.738767837	5.638073837	5.997744026	5.371558863	5.703211467	5.827819025	5.776103988
NEK9	7.614709844	7.651051691	7.686500527	7.761551232	7.741466986	8.038918989	7.77478706	7.900866808	7.894817763
ARHGAP4	8.076815597	8.044394119	8.011227255	8.169925001	8.317412614	8.375039431	8.118941073	8.276124405	8.209453366
FNTA	7.483815777	7.451211112	7.707359132	8.098032083	7.714245518	7.700439718	8.139551352	7.651051691	8.108524457
CTH	6.977279923	6.930737338	7.409390936	7.108524457	7.21916852	7.64385619	7.400879436	6.965784285	7.169925001
PRPF38A	5.432959407	5.64385619	5.539158811	5.277984747	5.666756592	5.852997588	5.675251386	5.623515741	5.526694846
CHD9	7.118941073	6.794415866	7.199672345	7.417852515	6.503030646	7.614709844	7.515699838	7.076815597	7.348728154
CHID1	8.038918989	8.252665432	8.266786541	7.988684687	8.28077077	8.317412614	8.430452552	7.965784285	8.055282436
BANF1	8.82336724	8.584962501	8.611024797	8.62935662	8.636624621	9.424166289	9.226412193	8.73809226	8.87036472
TMEM179B	6.906890596	6.754887502	7.098032083	6.741466986	6.988684687	6.906890596	6.930737338	6.807354922	7
GCLM	6.061776198	5.9795681	5.986410935	5.965784285	6.213347282	6.352264173	6.04220656	6.002252452	5.875288598
GOSR2	6.087462841	5.947198584	5.786596362	5.794415866	6.185866545	6.419538892	6.055282436	5.666756592	6.020146573
ITPRIP	6.553053253	6.341630009	6.741466986	6.521992956	6.768184325	7	6.768184325	6.658211483	6.754887502
CTDP1	7	6.894817763	6.918863237	6.754887502	7.139551352	7.14974712	7.044394119	6.918863237	6.754887502
NAA35	5.970393538	5.733354341	5.87036472	5.569855608	5.933100475	6.004501392	5.504620392	5.87282876	5.968090752
FAM126A	4.791814071	4.906890596	4.64385619	5.343407822	4.797012978	5.472487771	5.760220946	4.554588852	5.141596278
MTO1	6.050936965	5.965784285	6.091699834	6.037821465	6.320123598	6.276124405	6.422905743	5.789207575	6.215290306
KANSL2	3.678071905	3.733354341	4.03562391	3.887525271	4.145677455	0	4.169925001	4.201633861	3.776103988
TNFRSF10D	4.596935142	5.022367813	4.485426827	4.40599236	4.827819025	5.145677455	4.822730148	4.632268215	4.439623138
ACOT8	5.40599236	5.364572432	5.412781525	5.703211467	5.635173947	5.475733431	5.694880193	5.429615964	5.827819025
PLP2	2.070389328	2.700439718	3.596935142	2.560714954	3.087462841	0	2.722466024	2.786596362	2.432959407
PSMA4	10.24198315	10.18115226	10.14338321	10.80654962	10.23002044	10.47269084	10.65374078	10.24198315	10.69783636
CD37	8.339850003	8.164906927	8.290018847	8.900866808	8.45532722	8.569855608	9.071462363	8.366322214	8.73470962
MARCKSL1	7.693486957	7.851749041	7.714245518	7.721099189	7.826548487	8.214319121	7.95419631	7.894817763	7.95419631
MGME1	7.936637939	7.912889336	7.948367232	7.960001932	7.948367232	8.164906927	8.199672345	8.174925683	8.184875343
ATG3	6.87036472	6.371558863	7.118941073	7.366322214	6.44625623	7.098032083	7.515699838	6.794415866	7.451211112
STRN4	6.95419631	6.714245518	6.882643049	6.741466986	6.965784285	6.988684687	7.022367813	7.257387843	6.965784285
AGO3	7.022367813	6.906890596	7.044394119	7.159871337	7.055282436	7.459431619	7.330916878	7.129283017	7.257387843
MYO5A	6.09592442	6.545350645	6.209453366	5.942514505	6.419538892	6.320123598	6.09592442	6.255500733	6.015693807
TPP1	5.87774425	5.539158811	5.563768278	5.452858965	5.762880293	5.708739041	5.64096791	5.827819025	5.840463234
TMUB1	5.529820947	5.638073837	5.563768278	5.402585758	5.754887502	5.87774425	5.526694846	5.303780748	5.416164165
FNDC3A	8.049848549	8.28077077	8.558420713	8.076815597	8.174925683	8.409390936	8.661778098	8.247927513	8.303780748
NEIL1	6.033423002	5.791814071	6.12722055	5.797012978	6.171927354	5.822730148	6.046578367	6.131342539	6.024585638
TMEM243	6.394033895	6.452858965	6.741466986	6.419538892	6.649615459	6.061776198	6.672425342	6.478971805	6.714245518
VPS25	6.147713722	6.323730338	6.151777655	5.958842675	6.385431037	6.21916852	6.183883459	6.368069877	6.376776572
BRCA1	6.266786541	6.577428828	6.537606691	6.081083929	6.465974465	6.781359714	6.562242424	6.426264755	6.498250868
LIMK1	4.161887682	4.548436625	4.754887502	4.292781749	4.510961919	3.817623258	4.66106548	4.385431037	4.529820947
DCAF12	5.017921908	5.303780748	5.116863758	4.892391026	5.232660757	5.240314329	5.381975479	5.259272487	5.259272487
AMBRA1	0	2	2.584962501	1.722466024	0	0	0	1.925999419	2
TLE3	6.261154673	6.525129251	6.499845887	6.230741003	6.490249211	6.572889668	6.390598906	6.485426827	6.294620749
Mar-07	3.153805336	3.185866545	2.40599236	2.321928095	3.364572432	3.378511623	2.981852653	2.584962501	2.40599236
CCNE2	5.004501392	4.882643049	5.100136671	4.548436625	5.300123725	4.930737338	4.995484519	5.325530332	5.112700133
SIDT2	2.584962501	2.925999419	2.847996907	2.722466024	2.906890596	3.944858446	2.169925001	2.807354922	2.350497247
LIN9	2.137503524	2.5360529	2.137503524	2.137503524	2	0	2.350497247	1.963474124	2.678071905
H2AFX	9.276124405	9.28077077	9.383704292	9.73978061	9.290018847	9.499845887	9.710806434	9.169925001	9.695228291
RCC2	10.24198315	10.16867212	10.28886607	10.60825482	10.23002044	10.46250227	10.60825482	10.28886607	10.57080444
GSPT1	10.37829486	10.32305476	10.32305476	10.68035952	10.36741475	10.59898297	10.70649602	10.47269084	10.60825482
SUGP2	9.038918989	9.142107057	9.317412614	9.060695932	9.152284842	9.392317423	9.285402219	9.247927513	9.276124405
PDCD4	8.417852515	8.379378367	8.724513853	8.164906927	8.820178962	8.592457037	8.618385502	8.714245518	8.577428828
CYCS	8.724513853	8.768184325	9.002815016	8.62935662	8.939579214	8.724513853	8.87958325	8.885696373	8.971543554
SLC16A1	9.124121312	9.022367813	9.276124405	9.390168956	9.09011242	9.346513733	9.558420713	9.142107057	9.503825738
ACTR1B	4.911691582	5.153805336	4.857980995	4.911691582	5.343407822	5.129283017	5.137503524	5.053111336	4.678071905
CYC1	8.487840034	8.430452552	8.707359132	8.50779464	8.761551232	8.344295908	8.784634846	8.479780264	8.703903573
LAMP1	7.906890596	7.820178962	8.087462841	8.159871337	8	8.475733431	8.271463028	7.857980995	8.124121312
ARFGEF2	6.521992956	6.589463893	6.566815154	6.272396509	6.741466986	6.95419631	6.566815154	6.700439718	6.534497434
DBN1	7.392317423	7.6794801	7.651051691	7.409390936	7.74819285	7.599912842	7.832890014	7.569855608	7.636624621
MBD1	7.129283017	7.087462841	7.118941073	7.266786541	7.169925001	7.50779464	7.357552005	7.247927513	7.348728154
PHF8	7.14974712	7.348728154	7.294620749	7.098032083	7.375039431	7.159871337	7.266786541	7.339850003	7.357552005
SCD	9.285402219	9.221587121	9.611024797	9.434628228	9.505811554	9.434628228	9.71596199	9.601770788	9.789533645
FOCAD	7.665335917	7.714245518	7.672425342	7.451211112	7.882643049	8.519636253	7.787902559	7.832890014	7.693486957
