"","feature","sample","value","view"
"45946","SCRN2","1% O2, CyA-",5.94953493301701,"Phosphoproteomics"
"45947","CLK2","1% O2, CyA-",4.78659636189081,"Phosphoproteomics"
"45948","ZNF292","1% O2, CyA-",6.66817586897014,"Phosphoproteomics"
"45949","DCTN1","1% O2, CyA-",6.24031432933371,"Phosphoproteomics"
"45950","BCL2L11","1% O2, CyA-",4.7279204545632,"Phosphoproteomics"
"45951","INTS6L","1% O2, CyA-",6.52042224852645,"Phosphoproteomics"
"45952","TMEM154","1% O2, CyA-",5.39231742277876,"Phosphoproteomics"
"45953","RPA2","1% O2, CyA-",6.59693514238723,"Phosphoproteomics"
"45954","GPKOW","1% O2, CyA-",5.99774402605963,"Phosphoproteomics"
"45955","PABPC4","1% O2, CyA-",6.69627208392586,"Phosphoproteomics"
"45956","RFX1","1% O2, CyA-",5.26303440583379,"Phosphoproteomics"
"45957","RTCA","1% O2, CyA-",6.20750245925879,"Phosphoproteomics"
"45958","ELP2","1% O2, CyA-",6.81762325751143,"Phosphoproteomics"
"45959","BEND3","1% O2, CyA-",6.28725064325462,"Phosphoproteomics"
"45960","KLHDC4","1% O2, CyA-",4.67807190511264,"Phosphoproteomics"
"45961","STIL","1% O2, CyA-",3.97269265400426,"Phosphoproteomics"
"45962","HECTD4","1% O2, CyA-",5.0574502721839,"Phosphoproteomics"
"45963","BICD1","1% O2, CyA-",5.92837032301897,"Phosphoproteomics"
"45964","EHD4","1% O2, CyA-",6.15785216914174,"Phosphoproteomics"
"45965","C1ORF43","1% O2, CyA-",5.70597790168252,"Phosphoproteomics"
"45966","FAM163B","1% O2, CyA-",6.38370429247405,"Phosphoproteomics"
"45967","LTV1","1% O2, CyA-",5.8073549220576,"Phosphoproteomics"
"45968","BCL7B","1% O2, CyA-",4.95419631038687,"Phosphoproteomics"
"45969","RUBCNL","1% O2, CyA-",5.92362461136832,"Phosphoproteomics"
"45970","WARS1","1% O2, CyA-",6.53915881110803,"Phosphoproteomics"
"45971","STRBP","1% O2, CyA-",5.87282875953489,"Phosphoproteomics"
"45972","SSX2IP","1% O2, CyA-",5.73063995591679,"Phosphoproteomics"
"45973","HNRNPH3","1% O2, CyA-",6.73063995591679,"Phosphoproteomics"
"45974","TAF1","1% O2, CyA-",5.22881869049588,"Phosphoproteomics"
"45975","IRAK4","1% O2, CyA-",6.24031432933371,"Phosphoproteomics"
"45976","TARBP2","1% O2, CyA-",5.50462039240355,"Phosphoproteomics"
"45977","KIAA1191","1% O2, CyA-",4.68369645430652,"Phosphoproteomics"
"45978","ELK1","1% O2, CyA-",3.40599235967584,"Phosphoproteomics"
"45979","RAD54L2","1% O2, CyA-",5.26303440583379,"Phosphoproteomics"
"45980","XIAP","1% O2, CyA-",5.37851162325373,"Phosphoproteomics"
"45981","AMMECR1","1% O2, CyA-",3.92599941855622,"Phosphoproteomics"
"45982","TTBK2","1% O2, CyA-",5.49825086752783,"Phosphoproteomics"
"45983","PSMA2","1% O2, CyA-",5.49825086752783,"Phosphoproteomics"
"45984","CDC73","1% O2, CyA-",5.16591193893569,"Phosphoproteomics"
"45985","ZNF263","1% O2, CyA-",4.21723071622067,"Phosphoproteomics"
"45986","PHF14","1% O2, CyA-",5.49825086752783,"Phosphoproteomics"
"45987","CCNO","1% O2, CyA-",5.3327079336406,"Phosphoproteomics"
"45988","FAM117B","1% O2, CyA-",5.35402893805439,"Phosphoproteomics"
"45989","CWC27","1% O2, CyA-",5.39231742277876,"Phosphoproteomics"
"45990","TSTD2","1% O2, CyA-",5.31831684133498,"Phosphoproteomics"
"45991","ARMC1","1% O2, CyA-",6.95419631038687,"Phosphoproteomics"
"45992","AHSA1","1% O2, CyA-",5.69488019279919,"Phosphoproteomics"
"45993","SAAL1","1% O2, CyA-",4.07895134139482,"Phosphoproteomics"
"45994","CCDC91","1% O2, CyA-",4.21723071622067,"Phosphoproteomics"
"45995","BAIAP2","1% O2, CyA-",4.79701297783614,"Phosphoproteomics"
"45996","AUP1","1% O2, CyA-",5.93310047493137,"Phosphoproteomics"
"45997","RAPH1","1% O2, CyA-",6.10852445677817,"Phosphoproteomics"
"45998","REXO1","1% O2, CyA-",4.57893871309339,"Phosphoproteomics"
"45999","CENPT","1% O2, CyA-",4.24031432933371,"Phosphoproteomics"
"46000","MED19","1% O2, CyA-",4.16992500144231,"Phosphoproteomics"
"46001","TRAK2","1% O2, CyA-",4.97269265400426,"Phosphoproteomics"
"46002","APBB1IP","1% O2, CyA-",12.0255548657523,"Phosphoproteomics"
"46003","FTH1","1% O2, CyA-",11.2180182631352,"Phosphoproteomics"
"46004","GFPT1","1% O2, CyA-",11.4487357980294,"Phosphoproteomics"
"46005","EIF2A","1% O2, CyA-",11.240552850462,"Phosphoproteomics"
"46006","ARGLU1","1% O2, CyA-",11.3885016911535,"Phosphoproteomics"
"46007","SRP72","1% O2, CyA-",11.0245856382783,"Phosphoproteomics"
"46008","TRPT1","1% O2, CyA-",10.4354619144793,"Phosphoproteomics"
"46009","BET1","1% O2, CyA-",11.2781009390641,"Phosphoproteomics"
"46010","PPP1R10","1% O2, CyA-",10.8315447700832,"Phosphoproteomics"
"46011","ARHGAP1","1% O2, CyA-",11.0384389253378,"Phosphoproteomics"
"46012","CADPS","1% O2, CyA-",10.9138617799726,"Phosphoproteomics"
"46013","DNAJC5","1% O2, CyA-",11.0615062069354,"Phosphoproteomics"
"46014","PI4KA","1% O2, CyA-",9.89178370321831,"Phosphoproteomics"
"46015","SLIRP","1% O2, CyA-",7.00674683244058,"Phosphoproteomics"
"46016","RBM4","1% O2, CyA-",10.707013948435,"Phosphoproteomics"
"46017","C1ORF52","1% O2, CyA-",8.26912667914942,"Phosphoproteomics"
"46018","RAD23B","1% O2, CyA-",8.8838651545098,"Phosphoproteomics"
"46019","STXBP5","1% O2, CyA-",11.0124848714037,"Phosphoproteomics"
"46020","MAPRE1","1% O2, CyA-",9.39874369193819,"Phosphoproteomics"
"46021","EAF1","1% O2, CyA-",10.0349364865315,"Phosphoproteomics"
"46022","TMEM230","1% O2, CyA-",10.8189016758856,"Phosphoproteomics"
"46023","PPP1R9B","1% O2, CyA-",10.1277364435888,"Phosphoproteomics"
"46024","PDLIM5","1% O2, CyA-",10.3314768218596,"Phosphoproteomics"
"46025","RAB3IP","1% O2, CyA-",9.99929538702341,"Phosphoproteomics"
"46026","FYTTD1","1% O2, CyA-",10.2977187551009,"Phosphoproteomics"
"46027","MRGBP","1% O2, CyA-",10.4350451312781,"Phosphoproteomics"
"46028","TLK1","1% O2, CyA-",10.4130989849153,"Phosphoproteomics"
"46029","POU2AF1","1% O2, CyA-",8.21480479494805,"Phosphoproteomics"
"46030","CDK16","1% O2, CyA-",10.3156024566379,"Phosphoproteomics"
"46031","MAPKAP1","1% O2, CyA-",10.3168471836025,"Phosphoproteomics"
"46032","MCPH1","1% O2, CyA-",10.5900255807346,"Phosphoproteomics"
"46033","PSMA5","1% O2, CyA-",9.70787675274333,"Phosphoproteomics"
"46034","MECP2","1% O2, CyA-",10.0631253934588,"Phosphoproteomics"
"46035","REXO4","1% O2, CyA-",9.96823478389691,"Phosphoproteomics"
"46036","PVRIG","1% O2, CyA-",9.80638850801618,"Phosphoproteomics"
"46037","NAP1L1","1% O2, CyA-",9.85018683764577,"Phosphoproteomics"
"46038","TSPYL2","1% O2, CyA-",9.85829188728283,"Phosphoproteomics"
"46039","CPSF4","1% O2, CyA-",10.2061596791602,"Phosphoproteomics"
"46040","LRRC47","1% O2, CyA-",10.2711128167021,"Phosphoproteomics"
"46041","LUC7L3","1% O2, CyA-",9.81442224656679,"Phosphoproteomics"
"46042","RRP8","1% O2, CyA-",9.80251636512122,"Phosphoproteomics"
"46043","HNRNPA3","1% O2, CyA-",9.82956418845797,"Phosphoproteomics"
"46044","PIK3AP1","1% O2, CyA-",10.1620136104563,"Phosphoproteomics"
"46045","EEF2","1% O2, CyA-",5.97039353791468,"Phosphoproteomics"
"46046","RBM22","1% O2, CyA-",9.55746370159782,"Phosphoproteomics"
"46047","LSM12","1% O2, CyA-",10.4253208227599,"Phosphoproteomics"
"46048","STK17A","1% O2, CyA-",9.67895218767146,"Phosphoproteomics"
"46049","IARS1","1% O2, CyA-",9.68877483015,"Phosphoproteomics"
"46050","PGM1","1% O2, CyA-",9.92925840863697,"Phosphoproteomics"
"46051","MSL3","1% O2, CyA-",10.3663222142458,"Phosphoproteomics"
"46052","RAB11A","1% O2, CyA-",9.70718655058168,"Phosphoproteomics"
"46053","KMT2A","1% O2, CyA-",10.3185428097027,"Phosphoproteomics"
"46054","AARS1","1% O2, CyA-",7.25361115194717,"Phosphoproteomics"
"46055","ST13","1% O2, CyA-",5.80219321694183,"Phosphoproteomics"
"46056","MED24","1% O2, CyA-",9.17067620949932,"Phosphoproteomics"
"46057","TRAF4","1% O2, CyA-",9.25597274199961,"Phosphoproteomics"
"46058","TINF2","1% O2, CyA-",9.39660478118186,"Phosphoproteomics"
"46059","RAB3GAP1","1% O2, CyA-",7.77873424411784,"Phosphoproteomics"
"46060","CIAPIN1","1% O2, CyA-",10.0617761975867,"Phosphoproteomics"
"46061","SIRT6","1% O2, CyA-",9.22978016673333,"Phosphoproteomics"
"46062","RRP1","1% O2, CyA-",7.22013644739608,"Phosphoproteomics"
"46063","SRGAP2","1% O2, CyA-",9.40748022209666,"Phosphoproteomics"
"46064","CDK5","1% O2, CyA-",9.90116859546033,"Phosphoproteomics"
"46065","BORCS5","1% O2, CyA-",8.74718596688658,"Phosphoproteomics"
"46066","SIN3B","1% O2, CyA-",8.64493780550018,"Phosphoproteomics"
"46067","NELFB","1% O2, CyA-",9.25903704108997,"Phosphoproteomics"
"46068","KCNAB2","1% O2, CyA-",9.80638850801618,"Phosphoproteomics"
"46069","ZC3H8","1% O2, CyA-",8.42038134119664,"Phosphoproteomics"
"46070","GPI","1% O2, CyA-",9.58327085107544,"Phosphoproteomics"
"46071","SENP7","1% O2, CyA-",8.02901108665907,"Phosphoproteomics"
"46072","PTBP1","1% O2, CyA-",6.1168637576909,"Phosphoproteomics"
"46073","SMTN","1% O2, CyA-",9.33091687811462,"Phosphoproteomics"
"46074","IVNS1ABP","1% O2, CyA-",8.80251636512122,"Phosphoproteomics"
"46075","KIAA0930","1% O2, CyA-",9.55132374801476,"Phosphoproteomics"
"46076","PROSER1","1% O2, CyA-",8.4254257345907,"Phosphoproteomics"
"46077","KIF11","1% O2, CyA-",9.84705734609134,"Phosphoproteomics"
"46078","NFAT5","1% O2, CyA-",8.86108690599539,"Phosphoproteomics"
"46079","EXOSC9","1% O2, CyA-",5.61765111942733,"Phosphoproteomics"
"46080","DUT","1% O2, CyA-",9.47957819174907,"Phosphoproteomics"
"46081","EPN2","1% O2, CyA-",8.33806779754262,"Phosphoproteomics"
"46082","TBC1D22A","1% O2, CyA-",9.47126876417358,"Phosphoproteomics"
"46083","KDM2B","1% O2, CyA-",8.20701432017753,"Phosphoproteomics"
"46084","CWC15","1% O2, CyA-",8.43462822763673,"Phosphoproteomics"
"46085","DIAPH3","1% O2, CyA-",9.22110372536788,"Phosphoproteomics"
"46086","CENPA","1% O2, CyA-",8.35138098067433,"Phosphoproteomics"
"46087","TOE1","1% O2, CyA-",9.43254190038826,"Phosphoproteomics"
"46088","ZBTB3","1% O2, CyA-",9.61544572530479,"Phosphoproteomics"
"46089","CIZ1","1% O2, CyA-",9.2364926183813,"Phosphoproteomics"
"46090","ERGIC2","1% O2, CyA-",9.89269459141497,"Phosphoproteomics"
"46091","RPL13","1% O2, CyA-",7.07146236255662,"Phosphoproteomics"
"46092","MAGED2","1% O2, CyA-",9.08772801817249,"Phosphoproteomics"
"46093","NEDD1","1% O2, CyA-",6.73606362787181,"Phosphoproteomics"
"46094","WDR33","1% O2, CyA-",8.80509894811724,"Phosphoproteomics"
"46095","MIIP","1% O2, CyA-",8.84297883178833,"Phosphoproteomics"
"46096","PARP6","1% O2, CyA-",7.91945926911157,"Phosphoproteomics"
"46097","ORC2","1% O2, CyA-",9.09987376558251,"Phosphoproteomics"
"46098","SMARCA5","1% O2, CyA-",9.47167521439204,"Phosphoproteomics"
"46099","RMDN3","1% O2, CyA-",8.69835740595729,"Phosphoproteomics"
"46100","SUB1","1% O2, CyA-",8.96491840784853,"Phosphoproteomics"
"46101","HDLBP","1% O2, CyA-",7.7045953476324,"Phosphoproteomics"
"46102","CASP2","1% O2, CyA-",9.28285676219906,"Phosphoproteomics"
"46103","EP400","1% O2, CyA-",7.40258575823259,"Phosphoproteomics"
"46104","ABL1","1% O2, CyA-",8.15583017155653,"Phosphoproteomics"
"46105","RHPN2","1% O2, CyA-",9.53040633709907,"Phosphoproteomics"
"46106","PIBF1","1% O2, CyA-",8.64889680647526,"Phosphoproteomics"
"46107","HMGB2","1% O2, CyA-",9.49325503512067,"Phosphoproteomics"
"46108","MCMBP","1% O2, CyA-",9.35380846047454,"Phosphoproteomics"
"46109","SUPT20H","1% O2, CyA-",9.09011241966429,"Phosphoproteomics"
"46110","MADD","1% O2, CyA-",9.78217919383121,"Phosphoproteomics"
"46111","PYCR2","1% O2, CyA-",8.72519581722666,"Phosphoproteomics"
"46112","SPIN1","1% O2, CyA-",8.76088624278491,"Phosphoproteomics"
"46113","KIF22","1% O2, CyA-",7.47411151394241,"Phosphoproteomics"
"46114","NAP1L4","1% O2, CyA-",8.40896655165431,"Phosphoproteomics"
"46115","HAUS6","1% O2, CyA-",7.36544758855011,"Phosphoproteomics"
"46116","LMNB1","1% O2, CyA-",8.68509917200661,"Phosphoproteomics"
"46117","FBXO46","1% O2, CyA-",7.6409679104499,"Phosphoproteomics"
"46118","PPP4R3A","1% O2, CyA-",9.28978836605652,"Phosphoproteomics"
"46119","CRYBG3","1% O2, CyA-",8.69104555348718,"Phosphoproteomics"
"46120","PIK3C3","1% O2, CyA-",8.28725064325462,"Phosphoproteomics"
"46121","RB1CC1","1% O2, CyA-",7.29186136958522,"Phosphoproteomics"
"46122","TBC1D22B","1% O2, CyA-",7.71218305120923,"Phosphoproteomics"
"46123","MTA2","1% O2, CyA-",8.16691625156997,"Phosphoproteomics"
"46124","OSER1","1% O2, CyA-",8.14363830992204,"Phosphoproteomics"
"46125","USP32","1% O2, CyA-",5.51096191927738,"Phosphoproteomics"
"46126","HMGN1","1% O2, CyA-",6.40087943628218,"Phosphoproteomics"
"46127","SH2D3A","1% O2, CyA-",8.29001884693262,"Phosphoproteomics"
"46128","HNRNPL","1% O2, CyA-",6.76553474636298,"Phosphoproteomics"
"46129","NECAP2","1% O2, CyA-",8.78985964091365,"Phosphoproteomics"
"46130","RPGR","1% O2, CyA-",8.17841587438304,"Phosphoproteomics"
"46131","PBXIP1","1% O2, CyA-",7.70182625841205,"Phosphoproteomics"
"46132","WBP11","1% O2, CyA-",7.03342300153745,"Phosphoproteomics"
"46133","CHORDC1","1% O2, CyA-",9.80815977286838,"Phosphoproteomics"
"46134","CDC25B","1% O2, CyA-",8.44625622988956,"Phosphoproteomics"
"46135","STARD3NL","1% O2, CyA-",8.48502423332337,"Phosphoproteomics"
"46136","PER1","1% O2, CyA-",8.9316239677501,"Phosphoproteomics"
"46137","MRTO4","1% O2, CyA-",8.84297883178833,"Phosphoproteomics"
"46138","EPC2","1% O2, CyA-",7.62351574149055,"Phosphoproteomics"
"46139","SREK1","1% O2, CyA-",7.08958289312471,"Phosphoproteomics"
"46140","TULP4","1% O2, CyA-",8.85580287214591,"Phosphoproteomics"
"46141","SYT11","1% O2, CyA-",8.1644041578813,"Phosphoproteomics"
"46142","DNAJC8","1% O2, CyA-",4.98185265328974,"Phosphoproteomics"
"46143","KIF2A","1% O2, CyA-",9.08905317215643,"Phosphoproteomics"
"46144","AKAP17A","1% O2, CyA-",3.60880924267552,"Phosphoproteomics"
"46145","PHIP","1% O2, CyA-",6.45121111183233,"Phosphoproteomics"
"46146","ASH1L","1% O2, CyA-",8.41911748212248,"Phosphoproteomics"
"46147","RPAP3","1% O2, CyA-",7.52904005609508,"Phosphoproteomics"
"46148","BLM","1% O2, CyA-",8.95564990752837,"Phosphoproteomics"
"46149","TICRR","1% O2, CyA-",6.49345520092618,"Phosphoproteomics"
"46150","DCTPP1","1% O2, CyA-",7.22207035524718,"Phosphoproteomics"
"46151","GTF2B","1% O2, CyA-",7.89299809305507,"Phosphoproteomics"
"46152","RGS3","1% O2, CyA-",7.00225245173138,"Phosphoproteomics"
"46153","BRD3","1% O2, CyA-",4.48542682717024,"Phosphoproteomics"
"46154","SPAG5","1% O2, CyA-",8.18586654531133,"Phosphoproteomics"
"46155","LIN9","1% O2, CyA-",7.09908476089186,"Phosphoproteomics"
"46156","RPL23A","1% O2, CyA-",8.41023933077602,"Phosphoproteomics"
"46157","TMX2","1% O2, CyA-",8.72655877910498,"Phosphoproteomics"
"46158","HEXIM2","1% O2, CyA-",7.90147031982427,"Phosphoproteomics"
"46159","BIRC3","1% O2, CyA-",8.90719112577123,"Phosphoproteomics"
"46160","GRK5","1% O2, CyA-",7.73131903102506,"Phosphoproteomics"
"46161","CSNK1D","1% O2, CyA-",8.76983784362944,"Phosphoproteomics"
"46162","MBIP","1% O2, CyA-",7.5274770060604,"Phosphoproteomics"
"46163","DENND1C","1% O2, CyA-",8.12928301694497,"Phosphoproteomics"
"46164","ELL3","1% O2, CyA-",8.2803068064537,"Phosphoproteomics"
"46165","RAB18","1% O2, CyA-",9.05365441760314,"Phosphoproteomics"
"46166","PDXDC1","1% O2, CyA-",5.53294028837287,"Phosphoproteomics"
"46167","GAPDH","1% O2, CyA-",8.43796008833447,"Phosphoproteomics"
"46168","KDM5C","1% O2, CyA-",8.15785216914174,"Phosphoproteomics"
"46169","EIF2B4","1% O2, CyA-",9.4148966042115,"Phosphoproteomics"
"46170","AKAP9","1% O2, CyA-",7.17592374206376,"Phosphoproteomics"
"46171","ZNF639","1% O2, CyA-",7.4245862262511,"Phosphoproteomics"
"46172","CCDC61","1% O2, CyA-",7.05202456048283,"Phosphoproteomics"
"46173","PLEC","1% O2, CyA-",7.99830835035429,"Phosphoproteomics"
"46174","ANAPC4","1% O2, CyA-",6.93073733756289,"Phosphoproteomics"
"46175","CXCR1","1% O2, CyA-",9.73013043973954,"Phosphoproteomics"
"46176","DVL2","1% O2, CyA-",6.93073733756289,"Phosphoproteomics"
"46177","NFIL3","1% O2, CyA-",8.27891401949994,"Phosphoproteomics"
"46178","STK17B","1% O2, CyA-",8.51254295509686,"Phosphoproteomics"
"46179","EIF3A","1% O2, CyA-",6.992088609014,"Phosphoproteomics"
"46180","SMNDC1","1% O2, CyA-",8.66817586897014,"Phosphoproteomics"
"46181","DEPDC5","1% O2, CyA-",7.01680828768655,"Phosphoproteomics"
"46182","KLHL9","1% O2, CyA-",7.42206476617281,"Phosphoproteomics"
"46183","RPS13","1% O2, CyA-",8.38067750722289,"Phosphoproteomics"
"46184","TEX264","1% O2, CyA-",5.29278174922785,"Phosphoproteomics"
"46185","TNRC6B","1% O2, CyA-",7.92718535782637,"Phosphoproteomics"
"46186","PPFIBP1","1% O2, CyA-",7.19770815795585,"Phosphoproteomics"
"46187","RABGEF1","1% O2, CyA-",7.93310047493137,"Phosphoproteomics"
"46188","GSK3B","1% O2, CyA-",8.49785183695112,"Phosphoproteomics"
"46189","ZFAND2B","1% O2, CyA-",7.74752167254042,"Phosphoproteomics"
"46190","UBXN6","1% O2, CyA-",6.93781516880342,"Phosphoproteomics"
"46191","BAP1","1% O2, CyA-",8.22496636500027,"Phosphoproteomics"
"46192","BRAT1","1% O2, CyA-",6.04220656012069,"Phosphoproteomics"
"46193","DMWD","1% O2, CyA-",8.46311561989236,"Phosphoproteomics"
"46194","KAT8","1% O2, CyA-",8.12825215227739,"Phosphoproteomics"
"46195","ASXL1","1% O2, CyA-",7.66249036391378,"Phosphoproteomics"
"46196","PCNX3","1% O2, CyA-",8.33985000288462,"Phosphoproteomics"
"46197","PRDM10","1% O2, CyA-",8.41023933077602,"Phosphoproteomics"
"46198","TIMM8A","1% O2, CyA-",7.7045953476324,"Phosphoproteomics"
"46199","HBS1L","1% O2, CyA-",6.99322146736894,"Phosphoproteomics"
"46200","WIPI2","1% O2, CyA-",7.90388184573618,"Phosphoproteomics"
"46201","SMCHD1","1% O2, CyA-",7.90508609876177,"Phosphoproteomics"
"46202","PIK3R4","1% O2, CyA-",7.98925256516599,"Phosphoproteomics"
"46203","USO1","1% O2, CyA-",5.29278174922785,"Phosphoproteomics"
"46204","FXR1","1% O2, CyA-",8.26819107921981,"Phosphoproteomics"
"46205","SART3","1% O2, CyA-",8.2667865406949,"Phosphoproteomics"
"46206","TMEM115","1% O2, CyA-",8.46311561989236,"Phosphoproteomics"
"46207","TBC1D13","1% O2, CyA-",7.21626083716506,"Phosphoproteomics"
"46208","PPP1R12B","1% O2, CyA-",7.98697970917658,"Phosphoproteomics"
"46209","WDTC1","1% O2, CyA-",6.71973105674985,"Phosphoproteomics"
"46210","ELF4","1% O2, CyA-",7.67807190511264,"Phosphoproteomics"
"46211","GCN1","1% O2, CyA-",7.96981818594658,"Phosphoproteomics"
"46212","KHDC4","1% O2, CyA-",7.6560672737256,"Phosphoproteomics"
"46213","OSBPL9","1% O2, CyA-",8.5588033402543,"Phosphoproteomics"
"46214","COPA","1% O2, CyA-",7.30924896081662,"Phosphoproteomics"
"46215","CWF19L2","1% O2, CyA-",7.95128471496697,"Phosphoproteomics"
"46216","PER2","1% O2, CyA-",8.3264294871223,"Phosphoproteomics"
"46217","CDS2","1% O2, CyA-",6.99322146736894,"Phosphoproteomics"
"46218","PPP1R3D","1% O2, CyA-",4.24031432933371,"Phosphoproteomics"
"46219","PDCD6IP","1% O2, CyA-",8.38629363515099,"Phosphoproteomics"
"46220","GPBP1","1% O2, CyA-",8.05636676102453,"Phosphoproteomics"
"46221","TRAF7","1% O2, CyA-",6.9898202201176,"Phosphoproteomics"
"46222","ANK2","1% O2, CyA-",7.58871463558226,"Phosphoproteomics"
"46223","GMNN","1% O2, CyA-",7.42290574261218,"Phosphoproteomics"
"46224","RTEL1","1% O2, CyA-",7.81698362325538,"Phosphoproteomics"
"46225","KAT6B","1% O2, CyA-",7.78004757606187,"Phosphoproteomics"
"46226","JOSD1","1% O2, CyA-",8.15025502130218,"Phosphoproteomics"
"46227","ITGB3BP","1% O2, CyA-",7.16691625156997,"Phosphoproteomics"
"46228","LRRC8A","1% O2, CyA-",7.29001884693262,"Phosphoproteomics"
"46229","BABAM1","1% O2, CyA-",4.77082904603249,"Phosphoproteomics"
"46230","RPUSD1","1% O2, CyA-",8.53099149023663,"Phosphoproteomics"
"46231","TRAPPC10","1% O2, CyA-",7.63734941083314,"Phosphoproteomics"
"46232","PSMD1","1% O2, CyA-",8.3389591754152,"Phosphoproteomics"
"46233","NRBF2","1% O2, CyA-",7.36106648879432,"Phosphoproteomics"
"46234","SOS1","1% O2, CyA-",5.4757334309664,"Phosphoproteomics"
"46235","UHRF1BP1","1% O2, CyA-",6.92005505480697,"Phosphoproteomics"
"46236","CMTR1","1% O2, CyA-",7.85735900975864,"Phosphoproteomics"
"46237","LRRC42","1% O2, CyA-",8.28123458464702,"Phosphoproteomics"
"46238","PHC1","1% O2, CyA-",8.17941152317403,"Phosphoproteomics"
"46239","MTMR6","1% O2, CyA-",7.88447581908648,"Phosphoproteomics"
"46240","DOCK11","1% O2, CyA-",7.65463602852797,"Phosphoproteomics"
"46241","TBCK","1% O2, CyA-",9.46372870653983,"Phosphoproteomics"
"46242","ETFA","1% O2, CyA-",6.21140163741847,"Phosphoproteomics"
"46243","L3MBTL1","1% O2, CyA-",8.21674585819531,"Phosphoproteomics"
"46244","SPTAN1","1% O2, CyA-",7.64241277290506,"Phosphoproteomics"
"46245","RAN","1% O2, CyA-",7.77873424411784,"Phosphoproteomics"
"46246","HELB","1% O2, CyA-",8.10328780841202,"Phosphoproteomics"
"46247","MPHOSPH9","1% O2, CyA-",8.23026066466979,"Phosphoproteomics"
"46248","SMG8","1% O2, CyA-",5.12101540096137,"Phosphoproteomics"
"46249","CHMP4A","1% O2, CyA-",8.13031314554346,"Phosphoproteomics"
"46250","RRP7A","1% O2, CyA-",8.01346225980656,"Phosphoproteomics"
"46251","ATG16L1","1% O2, CyA-",7.35931031689044,"Phosphoproteomics"
"46252","SHARPIN","1% O2, CyA-",7.61691636257881,"Phosphoproteomics"
"46253","ZNF532","1% O2, CyA-",7.79895774790043,"Phosphoproteomics"
"46254","S1PR2","1% O2, CyA-",6.83035674741922,"Phosphoproteomics"
"46255","PARP1","1% O2, CyA-",7.11165734626313,"Phosphoproteomics"
"46256","STK3","1% O2, CyA-",4.85798099512757,"Phosphoproteomics"
"46257","STAU1","1% O2, CyA-",8.26115467261557,"Phosphoproteomics"
"46258","PKP4","1% O2, CyA-",7.53915881110803,"Phosphoproteomics"
"46259","RFFL","1% O2, CyA-",7.52277766952458,"Phosphoproteomics"
"46260","KIAA1328","1% O2, CyA-",7.75622271284729,"Phosphoproteomics"
"46261","MAK16","1% O2, CyA-",3.20163386116965,"Phosphoproteomics"
"46262","RILPL2","1% O2, CyA-",6.48220292629596,"Phosphoproteomics"
"46263","CPNE3","1% O2, CyA-",6.55612281784117,"Phosphoproteomics"
"46264","BRD1","1% O2, CyA-",7.58871463558226,"Phosphoproteomics"
"46265","E2F7","1% O2, CyA-",6.67383905599044,"Phosphoproteomics"
"46266","MYBL2","1% O2, CyA-",8.14618679149074,"Phosphoproteomics"
"46267","VCP","1% O2, CyA-",5.71424551766612,"Phosphoproteomics"
"46268","CRACD","1% O2, CyA-",7.30924896081662,"Phosphoproteomics"
"46269","NOP53","1% O2, CyA-",7.04548665635946,"Phosphoproteomics"
"46270","DNAJC19","1% O2, CyA-",7.3819754785573,"Phosphoproteomics"
"46271","FBXO22","1% O2, CyA-",8.13185696060879,"Phosphoproteomics"
"46272","MGMT","1% O2, CyA-",5.0703893278914,"Phosphoproteomics"
"46273","TANC2","1% O2, CyA-",8.1405741777099,"Phosphoproteomics"
"46274","ACTR2","1% O2, CyA-",8.23026066466979,"Phosphoproteomics"
"46275","GPN1","1% O2, CyA-",6.66817586897014,"Phosphoproteomics"
"46276","SAP30","1% O2, CyA-",7.59320435406329,"Phosphoproteomics"
"46277","MAPK8IP3","1% O2, CyA-",7.75020450927987,"Phosphoproteomics"
"46278","CPSF6","1% O2, CyA-",7.49825086752783,"Phosphoproteomics"
"46279","DLG1","1% O2, CyA-",7.36544758855011,"Phosphoproteomics"
"46280","POM121C","1% O2, CyA-",8.13493964349298,"Phosphoproteomics"
"46281","RPS6KA3","1% O2, CyA-",6.21529030565123,"Phosphoproteomics"
"46282","SLF2","1% O2, CyA-",7.85362145574883,"Phosphoproteomics"
"46283","CEND1","1% O2, CyA-",7.57364718749332,"Phosphoproteomics"
"46284","CDC20","1% O2, CyA-",6.61911951145322,"Phosphoproteomics"
"46285","IKZF3","1% O2, CyA-",7.1405741777099,"Phosphoproteomics"
"46286","MED12","1% O2, CyA-",6.76553474636298,"Phosphoproteomics"
"46287","ZFAND5","1% O2, CyA-",6.72246602447109,"Phosphoproteomics"
"46288","ZFHX3","1% O2, CyA-",7.48623167798101,"Phosphoproteomics"
"46289","NPAT","1% O2, CyA-",5.14159627838382,"Phosphoproteomics"
"46290","MLH1","1% O2, CyA-",4.35049724708413,"Phosphoproteomics"
"46291","IER2","1% O2, CyA-",7.31741261376487,"Phosphoproteomics"
"46292","CCDC138","1% O2, CyA-",7.95826269732954,"Phosphoproteomics"
"46293","TIMM50","1% O2, CyA-",5.97039353791468,"Phosphoproteomics"
"46294","POLM","1% O2, CyA-",6.93545974780529,"Phosphoproteomics"
"46295","PRPF31","1% O2, CyA-",7.75888943272096,"Phosphoproteomics"
